congress,chamber,rollnumber,icpsr,cast_code,prob
85,Senate,6,1540,6,92.04701397273479
85,Senate,6,1569,6,99.97720997666313
85,Senate,6,1570,6,63.12138909265781
85,Senate,6,1678,1,44.3400826257279
85,Senate,6,1721,6,71.20887315022792
85,Senate,6,1776,6,96.7605688583403
85,Senate,6,2052,6,97.51108026499178
85,Senate,6,2087,6,87.22315746688332
85,Senate,6,2267,1,54.67477178536344
85,Senate,6,2609,6,96.88016669114569
85,Senate,6,2691,6,99.56989402664634
85,Senate,6,2803,6,45.76239473163797
85,Senate,6,2822,1,96.96611040352384
85,Senate,6,2901,1,93.94237018343969
85,Senate,6,2987,1,95.44412716718793
85,Senate,6,3206,6,99.82520377209364
85,Senate,6,3349,1,71.07708352690203
85,Senate,6,3388,7,75.83197812207582
85,Senate,6,3658,1,31.518112586767533
85,Senate,6,3704,6,48.55688073943166
85,Senate,6,3783,5,89.89934284567676
85,Senate,6,4227,6,62.0071460814817
85,Senate,6,4328,6,90.50448325886613
85,Senate,6,4382,6,88.07759374221067
85,Senate,6,4418,6,21.208626291549358
85,Senate,6,4520,2,79.68627143406422
85,Senate,6,4660,1,42.655035907730884
85,Senate,6,4728,6,92.5385564606694
85,Senate,6,4834,5,99.97961154673534
85,Senate,6,4851,6,85.07785278976307
85,Senate,6,4898,6,99.97616388855978
85,Senate,6,4922,1,61.057996407792416
85,Senate,6,4979,6,44.96818912401251
85,Senate,6,5009,1,90.70249699750077
85,Senate,6,5122,6,68.13935759829131
85,Senate,6,5180,6,96.14393063334325
85,Senate,6,5213,2,74.15862045626166
85,Senate,6,5343,6,96.99013685339061
85,Senate,6,5372,6,99.38715660770615
85,Senate,6,5452,2,66.15104947231458
85,Senate,6,5500,6,91.51211369881716
85,Senate,6,5767,1,85.16604695524123
85,Senate,6,5913,1,21.25624341690627
85,Senate,6,5944,1,84.9885626802002
85,Senate,6,5967,1,35.832470382610296
85,Senate,6,6021,6,94.6826714323102
85,Senate,6,6039,6,80.1651020872831
85,Senate,6,6137,2,38.10829524400907
85,Senate,6,6151,1,96.14099850022112
85,Senate,6,6366,5,92.24176926442145
85,Senate,6,6597,6,61.95961065709471
85,Senate,6,6738,1,32.5234526050712
85,Senate,6,6745,6,96.08716293448238
85,Senate,6,6796,6,66.22092277128166
85,Senate,6,6820,1,30.16117574945222
85,Senate,6,6856,1,30.201782965746816
85,Senate,6,6882,6,97.8713107413209
85,Senate,6,7070,6,70.87470790822381
85,Senate,6,7229,6,93.52284660536398
85,Senate,6,7271,6,98.74079772955494
85,Senate,6,7551,6,96.38589940598312
85,Senate,6,7656,6,99.87235362013358
85,Senate,6,7826,6,55.102939026075994
85,Senate,6,7958,1,92.16254857036562
85,Senate,6,8138,1,96.57463860725227
85,Senate,6,8185,6,98.62401395069867
85,Senate,6,8270,6,53.807740300564866
85,Senate,6,8313,1,64.77533299297097
85,Senate,6,8593,1,77.82356030308
85,Senate,6,8635,6,99.92102532406392
85,Senate,6,8666,6,96.69931393379304
85,Senate,6,8764,4,20.765611375201697
85,Senate,6,8883,1,95.00602075584028
85,Senate,6,9141,6,73.21329423987257
85,Senate,6,9174,1,93.87644662399894
85,Senate,6,9374,6,95.38343302674447
85,Senate,6,9865,6,84.25995366968596
85,Senate,6,10110,6,96.47175735914102
85,Senate,6,10163,6,85.79898658269968
85,Senate,6,10450,6,49.7032463680324
85,Senate,6,99369,1,99.40102221785399
85,Senate,6,99901,6,99.86337513322218
85,Senate,7,52,6,59.71823492899072
85,Senate,7,142,6,87.2745939299212
85,Senate,7,165,1,88.67189699318676
85,Senate,7,464,6,81.58831932552602
85,Senate,7,546,6,77.72074932987917
85,Senate,7,645,6,93.02789709788784
85,Senate,7,688,1,91.6091047156093
85,Senate,7,777,1,70.94869190915107
85,Senate,7,1024,6,94.77623587136596
